job_title,country,experience_level,education_level,year,salary,ai_risk_score,primary_skill,skill_demand_score,job_openings,job_survival_class,salary_bucket,ai_risk_category,salary_log,ai_risk_category_clean,job_demand_category,experience_level_num,salary_per_opening,risk_adjusted_salary,job_sector
Software Engineer,UK,Mid,Master,2027,31725.59,0.47,Java,96,39155,2,High,Medium Risk,10.364878889730385,Medium Risk,High Demand,2,0.8102357237715804,16814.562700000002,Software Engineering
Cybersecurity Analyst,UK,Mid,Bachelor,2030,33723.88,0.3,Security,92,47247,2,High,Medium Risk,10.425961470739473,Medium Risk,High Demand,2,0.7137631222485608,23606.715999999997,Cybersecurity
Data Analyst,Australia,Senior,Bachelor,2026,34939.11,0.66,SQL,88,44404,1,High,High Risk,10.461362111125503,High Risk,High Demand,3,0.7868282851030289,11879.2974,Data & AI
Software Engineer,Australia,Entry,PhD,2016,16520.2,0.36,Java,61,32996,1,Medium,Medium Risk,9.712339153539215,Medium Risk,High Demand,1,0.5006576355426251,10572.928,Software Engineering
Data Analyst,India,Entry,Bachelor,2034,6059.15,0.74,SQL,94,28350,0,Low,High Risk,8.709324805199039,High Risk,Medium Demand,1,0.21371909280095938,1575.379,Data & AI
ML Engineer,India,Entry,Master,2018,8370.76,0.18,Python,67,24132,1,Low,Low Risk,9.032499959839305,Low Risk,Medium Demand,1,0.3468594870094891,6864.0232000000005,Data & AI
Product Manager,India,Mid,PhD,2023,15243.58,0.38,Strategy,85,12261,1,Medium,Medium Risk,9.631913709790524,Medium Risk,Medium Demand,2,1.2431560919915186,9451.0196,Business & Analytics
Cloud Engineer,India,Senior,PhD,2018,19116.14,0.28,AWS,66,4267,1,Medium,Low Risk,9.85828828337912,Low Risk,Low Demand,3,4.478945641986879,13763.620799999999,Cloud & DevOps
ML Engineer,Germany,Entry,PhD,2015,21810.14,0.15,Python,70,1412,1,High,Low Risk,9.990130278248891,Low Risk,Low Demand,1,15.435343241330502,18538.619,Data & AI
Cybersecurity Analyst,Canada,Senior,Master,2027,40928.94,0.27,Security,84,24548,2,High,Low Risk,10.619592671276672,Low Risk,Medium Demand,3,1.6672345105706954,29878.126200000002,Cybersecurity
Software Engineer,USA,Senior,PhD,2035,72304.36,0.55,Java,69,39756,2,High,Medium Risk,11.188639710616316,Medium Risk,High Demand,3,1.8186573433609177,32536.961999999996,Software Engineering
Software Engineer,USA,Senior,Master,2034,77900.75,0.54,Java,94,49816,2,High,Medium Risk,11.26319085954035,Medium Risk,High Demand,3,1.5637382821125319,35834.344999999994,Software Engineering
Data Scientist,Canada,Entry,Master,2032,28755.23,0.42,Python,95,38841,2,High,Medium Risk,10.266574942724803,Medium Risk,High Demand,1,0.7403128057257607,16678.0334,Data & AI
AI Researcher,Australia,Mid,Bachelor,2031,49350.77,0.21,Deep Learning,91,24190,2,High,Low Risk,10.806708647576784,Low Risk,Medium Demand,2,2.0400467115869536,38987.1083,Data & AI
Cloud Engineer,USA,Mid,Master,2018,45580.35,0.28,AWS,96,45811,2,High,Low Risk,10.727231981576688,Low Risk,High Demand,2,0.9949434645944294,32817.852,Cloud & DevOps
AI Researcher,Germany,Senior,Master,2019,53824.61,0.09,Deep Learning,72,44286,2,High,Low Risk,10.893486076502644,Low Risk,High Demand,3,1.215359134734798,48980.3951,Data & AI
AI Researcher,India,Senior,PhD,2035,32788.35,0.25,Deep Learning,89,47352,2,High,Low Risk,10.39782854835301,Low Risk,High Demand,3,0.6924239224547547,24591.262499999997,Data & AI
Cybersecurity Analyst,Canada,Senior,Master,2029,47396.18,0.29,Security,79,47959,2,High,Low Risk,10.766296913718262,Low Risk,High Demand,3,0.9882439532944121,33651.2878,Cybersecurity
AI Researcher,Australia,Senior,Master,2025,66933.98,0.15,Deep Learning,72,1698,2,High,Low Risk,11.111462039439512,Low Risk,Low Demand,3,39.39610359034726,56893.882999999994,Data & AI
Software Engineer,USA,Mid,Master,2022,35065.68,0.42,Java,95,17779,1,High,Medium Risk,10.464978153339658,Medium Risk,Medium Demand,2,1.9721979752530934,20338.0944,Software Engineering
Business Analyst,Canada,Senior,PhD,2027,40532.95,0.77,Excel,78,37939,1,High,High Risk,10.609870502564531,High Risk,High Demand,3,1.0683434370057985,9322.578499999998,Business & Analytics
Cloud Engineer,USA,Mid,Master,2020,42990.19,0.3,AWS,87,18101,2,High,Medium Risk,10.668727229113033,Medium Risk,Medium Demand,2,2.3748862004198434,30093.132999999998,Cloud & DevOps
Business Analyst,India,Mid,Master,2025,9421.72,0.75,Excel,78,6486,0,Low,High Risk,9.150772941136387,High Risk,Low Demand,2,1.4524001849853552,2355.43,Business & Analytics
Cybersecurity Analyst,Canada,Senior,Master,2032,45884.64,0.32,Security,64,38259,2,High,Medium Risk,10.733885699521126,Medium Risk,High Demand,3,1.1992848928384736,31201.555199999995,Cybersecurity
Data Analyst,Canada,Entry,Bachelor,2022,12760.42,0.62,SQL,80,41419,1,Medium,High Risk,9.454103471717584,High Risk,High Demand,1,0.3080738773539353,4848.9596,Data & AI
AI Researcher,UK,Senior,Bachelor,2030,86235.04,0.2,Deep Learning,75,28192,2,High,Low Risk,11.364831870574179,Low Risk,Medium Demand,3,3.058739403398006,68988.03199999999,Data & AI
Business Analyst,UK,Entry,Bachelor,2024,16077.37,0.74,Excel,98,23925,1,Medium,High Risk,9.685167972142088,High Risk,Medium Demand,1,0.6719623004263146,4180.1162,Business & Analytics
Software Engineer,UK,Senior,Bachelor,2024,48481.54,0.44,Java,64,24714,1,High,Medium Risk,10.788938385915245,Medium Risk,Medium Demand,3,1.9616241149099738,27149.662400000005,Software Engineering
Product Manager,Germany,Mid,PhD,2031,45849.36,0.46,Strategy,70,7801,1,High,Medium Risk,10.733116519026666,Medium Risk,Low Demand,2,5.876616252243014,24758.654400000003,Business & Analytics
Cloud Engineer,UK,Senior,PhD,2025,65689.45,0.35,AWS,68,24625,2,High,Medium Risk,11.092693613192006,Medium Risk,Medium Demand,3,2.6674835539673514,42698.1425,Cloud & DevOps
Cloud Engineer,Australia,Mid,Master,2024,40260.99,0.34,AWS,76,12516,1,High,Medium Risk,10.603138289055384,Medium Risk,Medium Demand,2,3.216504753535192,26572.253399999994,Cloud & DevOps
Cybersecurity Analyst,India,Entry,PhD,2021,7496.29,0.21,Security,72,40081,1,Low,Low Risk,8.922163510469817,Low Risk,High Demand,1,0.18702385110523426,5922.069100000001,Cybersecurity
Cloud Engineer,USA,Senior,PhD,2020,65039.77,0.3,AWS,86,20065,2,High,Medium Risk,11.082754207930076,Medium Risk,Medium Demand,3,3.2412922356224456,45527.83899999999,Cloud & DevOps
Software Engineer,India,Senior,Master,2023,15556.83,0.43,Java,88,27962,1,Medium,Medium Risk,9.65225504947069,Medium Risk,Medium Demand,3,0.5563362300182384,8867.393100000001,Software Engineering
Product Manager,Canada,Senior,Master,2018,49681.45,0.33,Strategy,60,18749,1,High,Medium Risk,10.813386902976925,Medium Risk,Medium Demand,3,2.649677333333333,33286.57149999999,Business & Analytics
Software Engineer,Germany,Entry,Master,2020,19245.62,0.4,Java,66,38080,1,Medium,Medium Risk,9.865038781358958,Medium Risk,High Demand,1,0.505386413171923,11547.372,Software Engineering
Cybersecurity Analyst,USA,Senior,PhD,2019,50898.52,0.19,Security,95,36909,2,High,Low Risk,10.837589125495056,Low Risk,High Demand,3,1.378989975616364,41227.8012,Cybersecurity
Cybersecurity Analyst,USA,Entry,PhD,2024,27548.93,0.24,Security,78,7588,1,High,Low Risk,10.223718975351328,Low Risk,Low Demand,1,3.6301133219132957,20937.1868,Cybersecurity
ML Engineer,Australia,Mid,Bachelor,2015,31609.36,0.15,Python,98,26289,2,High,Low Risk,10.36120855824734,Low Risk,Medium Demand,2,1.2023339672879423,26867.956,Data & AI
Product Manager,Germany,Mid,Master,2029,44142.88,0.44,Strategy,98,16485,2,High,Medium Risk,10.695186924623789,Medium Risk,Medium Demand,2,2.6775979619070727,24720.0128,Business & Analytics
Cloud Engineer,India,Entry,Master,2030,11148.53,0.4,AWS,72,22233,1,Medium,Medium Risk,9.319062929631775,Medium Risk,Medium Demand,1,0.5014180984078439,6689.118,Cloud & DevOps
Data Scientist,USA,Mid,Master,2017,36867.46,0.27,Python,79,14116,2,High,Low Risk,10.515084598158074,Low Risk,Medium Demand,2,2.611564780052419,26913.245799999997,Data & AI
Product Manager,Australia,Senior,Bachelor,2019,55531.61,0.34,Strategy,98,40298,2,High,Medium Risk,10.924707687152289,Medium Risk,High Demand,3,1.3779897764212512,36650.86259999999,Business & Analytics
ML Engineer,Canada,Mid,Bachelor,2022,38381.47,0.22,Python,84,34591,2,High,Low Risk,10.55533007002676,Low Risk,High Demand,2,1.1095475832562443,29937.5466,Data & AI
Data Scientist,Canada,Mid,PhD,2034,41051.61,0.44,Python,65,3105,1,High,Medium Risk,10.622585334574323,Medium Risk,Low Demand,2,13.216873792659369,22988.9016,Data & AI
Product Manager,India,Senior,Master,2029,22105.04,0.44,Strategy,91,23700,1,High,Medium Risk,10.003560915804059,Medium Risk,Medium Demand,3,0.9326627568457028,12378.822400000001,Business & Analytics
Business Analyst,Germany,Senior,Master,2024,30291.52,0.74,Excel,80,21559,1,High,High Risk,10.318623084340308,High Risk,Medium Demand,3,1.404987012987013,7875.7952000000005,Business & Analytics
Product Manager,Canada,Entry,PhD,2018,22940.09,0.33,Strategy,70,12003,1,High,Medium Risk,10.040641313953783,Medium Risk,Medium Demand,1,1.911037154281906,15369.860299999998,Business & Analytics
Software Engineer,Australia,Entry,Master,2017,16493.66,0.37,Java,94,31354,1,Medium,Medium Risk,9.710731343624394,Medium Risk,High Demand,1,0.5260296603412534,10391.0058,Software Engineering
ML Engineer,India,Entry,PhD,2017,9739.73,0.17,Python,77,7190,1,Low,Low Risk,9.183968675513134,Low Risk,Low Demand,1,1.3544333194270615,8083.9758999999995,Data & AI
ML Engineer,USA,Mid,Master,2034,67646.51,0.34,Python,73,43356,2,High,Medium Risk,11.122051043206827,Medium Risk,High Demand,2,1.5602211868902367,44646.69659999999,Data & AI
Business Analyst,Germany,Entry,Bachelor,2024,16170.23,0.74,Excel,62,20087,0,Medium,High Risk,9.690927176341361,High Risk,Medium Demand,1,0.8049696336121067,4204.2598,Business & Analytics
Cybersecurity Analyst,Australia,Mid,Bachelor,2022,29086.33,0.22,Security,70,14323,1,High,Low Risk,10.278023583337875,Low Risk,Medium Demand,2,2.0306010890812622,22687.3374,Cybersecurity
Cybersecurity Analyst,Australia,Senior,PhD,2021,44348.14,0.21,Security,75,22447,2,High,Low Risk,10.699826047737625,Low Risk,Medium Demand,3,1.975594262295082,35035.0306,Cybersecurity
AI Researcher,USA,Senior,Bachelor,2035,106896.36,0.25,Deep Learning,83,1667,2,High,Low Risk,11.579615045918905,Low Risk,Low Demand,3,64.08654676258993,80172.27,Data & AI
ML Engineer,Germany,Entry,Bachelor,2016,20919.07,0.16,Python,87,37487,2,High,Low Risk,9.948416462123781,Low Risk,High Demand,1,0.5580204332052924,17572.018799999998,Data & AI
ML Engineer,Germany,Senior,PhD,2033,67267.46,0.33,Python,87,28355,2,High,Medium Risk,11.11643189201929,Medium Risk,Medium Demand,3,2.3722478487798,45069.1982,Data & AI
Cybersecurity Analyst,UK,Entry,Master,2024,20567.23,0.24,Security,95,21159,2,High,Low Risk,9.93145431144993,Low Risk,Medium Demand,1,0.9719862948960303,15631.0948,Cybersecurity
AI Researcher,Germany,Senior,PhD,2030,70026.44,0.2,Deep Learning,76,39088,2,High,Low Risk,11.156628164001127,Low Risk,High Demand,3,1.7914615364936428,56021.152,Data & AI
Business Analyst,USA,Senior,Bachelor,2028,49136.54,0.78,Excel,79,36547,1,High,High Risk,10.802358232525783,High Risk,High Demand,3,1.3444385465688957,10810.038799999998,Business & Analytics
Cloud Engineer,Canada,Mid,Bachelor,2017,28927.27,0.27,AWS,72,35349,1,High,Low Risk,10.272540027807121,Low Risk,High Demand,2,0.8183103253182461,21116.9071,Cloud & DevOps
Software Engineer,Australia,Senior,PhD,2015,33360.5,0.35,Java,65,6713,1,High,Medium Risk,10.415127844369957,Medium Risk,Low Demand,3,4.96879654453381,21684.325,Software Engineering
Cybersecurity Analyst,Canada,Entry,Bachelor,2030,22057.52,0.3,Security,64,11136,1,High,Medium Risk,10.001408865816918,Medium Risk,Medium Demand,1,1.9805620903295322,15440.264,Cybersecurity
DevOps Engineer,Australia,Mid,Master,2020,32069.4,0.25,Docker,89,24793,2,High,Low Risk,10.375657583438283,Low Risk,Medium Demand,2,1.2934338952972495,24052.050000000003,Cloud & DevOps
Product Manager,UK,Senior,Master,2017,51726.24,0.32,Strategy,64,2015,1,High,Medium Risk,10.853720475260182,Medium Risk,Low Demand,3,25.657857142857143,35173.843199999996,Business & Analytics
Business Analyst,Germany,Mid,Master,2025,22187.91,0.75,Excel,60,35961,0,High,High Risk,10.007302824920279,High Risk,High Demand,2,0.6169820922084422,5546.9775,Business & Analytics
Data Scientist,India,Mid,Master,2030,15913.1,0.4,Python,70,24833,1,Medium,Medium Risk,9.674897948360615,Medium Risk,Medium Demand,2,0.6407787710397036,9547.86,Data & AI
Cybersecurity Analyst,Australia,Mid,PhD,2016,23075.39,0.16,Security,81,7970,1,High,Low Risk,10.046521960636676,Low Risk,Low Demand,2,2.894917827123322,19383.3276,Cybersecurity
Business Analyst,USA,Mid,Master,2025,34029.3,0.75,Excel,72,21384,0,High,High Risk,10.434977197198165,High Risk,Medium Demand,2,1.5912695814823477,8507.325,Business & Analytics
Data Scientist,UK,Senior,Bachelor,2032,63022.9,0.42,Python,94,9702,2,High,Medium Risk,11.051253431389926,Medium Risk,Low Demand,3,6.49519736164073,36553.28200000001,Data & AI
Business Analyst,UK,Entry,Bachelor,2031,19385.38,0.81,Excel,65,13763,0,Medium,High Risk,9.872274452698557,High Risk,Medium Demand,1,1.40841179889567,3683.2221999999992,Business & Analytics
Cloud Engineer,Canada,Mid,PhD,2029,43153.51,0.39,AWS,90,10860,2,High,Medium Risk,10.672519037351638,Medium Risk,Medium Demand,2,3.973253844029095,26323.6411,Cloud & DevOps
Data Analyst,India,Mid,PhD,2019,7387.48,0.59,SQL,82,24524,0,Low,Medium Risk,8.907541954434885,Medium Risk,Medium Demand,2,0.30122242609582056,3028.8668000000002,Data & AI
Cybersecurity Analyst,UK,Senior,Master,2018,40672.81,0.18,Security,69,33201,2,High,Low Risk,10.613315089211799,Low Risk,High Demand,3,1.225010842720318,33351.7042,Cybersecurity
Data Analyst,Australia,Senior,Bachelor,2020,27262.31,0.6,SQL,80,39765,1,High,High Risk,10.213260441205453,High Risk,High Demand,3,0.685568324699492,10904.924,Data & AI
Cybersecurity Analyst,Canada,Entry,PhD,2028,20434.34,0.28,Security,72,22949,1,High,Low Risk,9.924972097948052,Low Risk,Medium Demand,1,0.8903851851851852,14712.7248,Cybersecurity
Data Scientist,India,Entry,Master,2018,8207.16,0.28,Python,99,43783,2,Low,Low Risk,9.012762222992253,Low Risk,High Demand,1,0.18744655581947745,5909.155199999999,Data & AI
ML Engineer,UK,Senior,Master,2031,67832.42,0.31,Python,90,8239,2,High,Medium Risk,11.124795530732568,Medium Risk,Low Demand,3,8.232089805825243,46804.36979999999,Data & AI
Cybersecurity Analyst,UK,Mid,Master,2022,26045.98,0.22,Security,93,44125,2,High,Low Risk,10.167618716655127,Low Risk,High Demand,2,0.5902637900557495,20315.8644,Cybersecurity
Business Analyst,Canada,Entry,Master,2021,16029.51,0.71,Excel,71,43944,0,Medium,High Risk,9.682186677450808,High Risk,High Demand,1,0.3647629992035499,4648.557900000001,Business & Analytics
Product Manager,Canada,Senior,Bachelor,2017,48034.54,0.32,Strategy,64,25285,2,High,Medium Risk,10.779675614447408,Medium Risk,Medium Demand,3,1.8996496084790002,32663.487199999996,Business & Analytics
Cybersecurity Analyst,UK,Mid,PhD,2023,31234.43,0.23,Security,76,20198,2,High,Low Risk,10.349276291001756,Low Risk,Medium Demand,2,1.5463354621515917,24050.5111,Cybersecurity
Data Analyst,Germany,Senior,Master,2033,31384.46,0.73,SQL,74,2252,0,High,High Risk,10.354068144932114,High Risk,Low Demand,3,13.930075454948957,8473.8042,Data & AI
Product Manager,Australia,Mid,Bachelor,2029,45151.91,0.44,Strategy,61,27698,1,High,Medium Risk,10.717787861383368,Medium Risk,Medium Demand,2,1.6300917000613742,25285.069600000006,Business & Analytics
DevOps Engineer,UK,Mid,Master,2032,41845.47,0.37,Docker,97,14051,2,High,Medium Risk,10.641738826331247,Medium Risk,Medium Demand,2,2.977901366353544,26362.6461,Cloud & DevOps
DevOps Engineer,UK,Mid,Master,2021,38025.64,0.26,Docker,93,9017,2,High,Low Risk,10.546015948018068,Low Risk,Low Demand,2,4.21663783544023,28138.973599999998,Cloud & DevOps
Software Engineer,Canada,Mid,Bachelor,2028,31825.03,0.48,Java,86,11209,1,High,Medium Risk,10.368008366080309,Medium Risk,Medium Demand,2,2.838985727029438,16549.0156,Software Engineering
Data Analyst,Germany,Senior,Master,2027,29671.32,0.67,SQL,97,32703,1,High,High Risk,10.297936201678459,High Risk,High Demand,3,0.9072688356164383,9791.5356,Data & AI
AI Researcher,Australia,Senior,Bachelor,2030,82609.78,0.2,Deep Learning,89,5854,2,High,Low Risk,11.32188335443716,Low Risk,Low Demand,3,14.1092707087959,66087.82400000001,Data & AI
Data Analyst,India,Senior,PhD,2025,11755.23,0.65,SQL,76,38660,0,Medium,High Risk,9.372053526924823,High Risk,High Demand,3,0.3040591293551641,4114.3305,Data & AI
Data Scientist,UK,Entry,PhD,2029,25867.47,0.39,Python,76,22833,1,High,Medium Risk,10.160741473721982,Medium Risk,Medium Demand,1,1.1328488219322064,15779.1567,Data & AI
Data Analyst,Australia,Entry,Master,2035,19119.85,0.75,SQL,79,37932,0,Medium,High Risk,9.858482341386335,High Risk,High Demand,1,0.5040426541533757,4779.9625,Data & AI
ML Engineer,USA,Mid,Master,2025,59841.96,0.25,Python,61,5300,2,High,Low Risk,10.999462366122653,Low Risk,Low Demand,2,11.288805885681947,44881.47,Data & AI
Product Manager,Australia,Mid,PhD,2017,30998.32,0.32,Strategy,70,7254,1,High,Medium Risk,10.341688288450372,Medium Risk,Low Demand,2,4.27268366643694,21078.8576,Business & Analytics
Cloud Engineer,Australia,Senior,Master,2025,53616.31,0.35,AWS,75,7238,2,High,Medium Risk,10.88960859181654,Medium Risk,Low Demand,3,7.406590689321729,34850.6015,Cloud & DevOps
Business Analyst,Canada,Entry,PhD,2017,13235.12,0.67,Excel,75,25071,0,Medium,High Risk,9.49062918148825,High Risk,Medium Demand,1,0.5278844926611359,4367.589599999999,Business & Analytics
Software Engineer,Australia,Senior,Master,2022,41282.41,0.42,Java,63,43679,1,High,Medium Risk,10.628191780234241,Medium Risk,High Demand,3,0.9451101190476191,23943.797800000004,Software Engineering
Data Scientist,UK,Entry,PhD,2018,20986.55,0.28,Python,91,37034,2,High,Low Risk,9.95163703532259,Low Risk,High Demand,1,0.5666680167409207,15110.315999999999,Data & AI
Business Analyst,India,Senior,Master,2015,10532.0,0.65,Excel,91,11161,0,Medium,High Risk,9.2621735206162,High Risk,Medium Demand,3,0.9435585020605626,3686.2,Business & Analytics
Data Analyst,Germany,Entry,Master,2026,14249.71,0.66,SQL,78,22508,0,Medium,High Risk,9.564491834612522,High Risk,Medium Demand,1,0.6330672175574215,4844.901399999999,Data & AI
Cloud Engineer,UK,Entry,Bachelor,2031,30920.15,0.41,AWS,81,14716,1,High,Medium Risk,10.339163353918568,Medium Risk,Medium Demand,1,2.100981857715567,18242.888500000005,Cloud & DevOps
AI Researcher,Canada,Senior,Bachelor,2020,58873.07,0.1,Deep Learning,64,40144,2,High,Low Risk,10.983139049465052,Low Risk,High Demand,3,1.4665106488977457,52985.763,Data & AI
ML Engineer,USA,Senior,Master,2034,96061.22,0.34,Python,93,43928,2,High,Medium Risk,11.472740975533751,Medium Risk,High Demand,3,2.1867381456441075,63400.405199999994,Data & AI
Software Engineer,UK,Senior,Bachelor,2022,45769.26,0.42,Java,86,24624,2,High,Medium Risk,10.731367965721489,Medium Risk,Medium Demand,3,1.858650152284264,26546.170800000004,Software Engineering
Business Analyst,Australia,Mid,Master,2023,21524.98,0.73,Excel,81,11478,0,High,High Risk,9.976969400143352,High Risk,Medium Demand,2,1.8751615994424602,5811.7446,Business & Analytics
Data Analyst,UK,Mid,PhD,2032,25427.14,0.72,SQL,76,30721,1,High,High Risk,10.143572386499615,High Risk,High Demand,2,0.8276524965822537,7119.599200000001,Data & AI
ML Engineer,USA,Mid,Master,2033,69444.34,0.33,Python,67,15178,2,High,Medium Risk,11.148280847381189,Medium Risk,Medium Demand,2,4.575027340404506,46527.70779999999,Data & AI
